date,raw_vix,raw_rsi,raw_fng,raw_aaii,raw_naaim,v1,v2,fwd_5d,fwd_10d,fwd_21d,fwd_63d,fwd_126d,fwd_252d
2011-01-07,17.14,68.163,63.0,37.63,78.514,16.88,25.348,0.017,0.015,0.042,0.045,0.038,0.007
2011-01-14,15.46,76.403,60.0,28.9,76.881,17.87,23.452,-0.002,-0.006,0.027,0.02,0.009,0.0
2011-01-21,18.47,60.379,47.0,21.65,70.829,30.454,34.094,-0.005,0.021,0.025,0.042,0.048,0.025
2011-01-28,20.04,52.214,43.0,7.75,76.176,38.863,40.375,0.027,0.041,0.023,0.068,0.012,0.029
2011-02-04,15.93,67.433,49.0,24.67,82.125,21.698,25.296,0.014,0.025,0.008,0.022,-0.085,0.026
2011-02-11,15.69,73.576,56.0,22.49,86.278,18.558,22.683,0.01,-0.001,-0.036,0.006,-0.113,0.017
2011-02-18,16.43,75.835,56.0,21.01,83.732,19.965,24.018,-0.012,-0.024,-0.037,-0.007,-0.163,0.014
2011-02-25,19.22,57.397,42.0,0.49,68.125,39.311,38.619,0.001,-0.012,-0.007,0.004,-0.122,0.036
2011-03-04,19.06,55.41,39.0,3.63,70.917,39.447,39.122,-0.013,-0.032,0.009,-0.016,-0.088,0.033
2011-03-11,20.08,49.112,26.0,3.65,75.342,45.034,44.052,-0.019,0.007,0.015,-0.026,-0.115,0.051
2011-03-18,24.44,45.199,9.0,-11.63,41.0,64.194,64.999,0.027,0.042,0.02,-0.006,-0.049,0.102
2011-03-25,17.91,56.747,19.0,2.77,50.833,46.189,43.553,0.014,0.011,0.025,-0.035,-0.135,0.078
2011-04-01,17.4,62.638,27.0,10.74,70.919,35.269,34.241,-0.003,-0.01,0.018,0.005,-0.151,0.065
2011-04-08,17.87,58.259,37.0,14.74,80.788,32.821,34.198,-0.006,0.005,0.022,-0.007,-0.13,0.023
2011-04-15,15.32,56.593,28.0,11.26,80.634,34.533,33.335,0.012,0.031,0.007,-0.011,-0.072,0.054
2011-04-22,14.69,62.201,30.0,1.17,82.952,32.938,29.675,0.02,0.002,-0.015,0.006,-0.091,0.022
2011-04-29,14.75,69.187,41.0,7.25,81.9,25.978,24.855,-0.017,-0.019,-0.014,-0.052,-0.058,0.025
2011-05-06,18.4,55.173,27.0,3.59,76.129,40.461,38.784,-0.002,-0.005,-0.041,-0.105,-0.059,0.022
2011-05-13,17.07,53.782,32.0,-4.73,74.659,41.581,39.61,-0.003,-0.005,-0.037,-0.119,-0.073,0.0
2011-05-20,17.43,51.82,22.0,-14.6,68.41,48.537,46.904,-0.002,-0.035,-0.028,-0.157,-0.088,-0.013
2011-05-27,15.98,52.32,16.0,-15.81,58.93,50.649,48.656,-0.034,-0.045,-0.026,-0.116,-0.13,0.001
2011-06-03,17.95,38.226,9.0,-3.25,52.857,58.578,56.63,-0.022,-0.022,0.029,-0.074,-0.043,-0.017
2011-06-10,18.86,32.576,5.0,-23.25,42.792,69.866,67.968,0.0,-0.002,0.034,-0.092,-0.029,0.03
2011-06-17,21.85,38.24,7.0,-13.75,25.952,69.763,69.058,-0.002,0.054,0.043,-0.044,-0.044,0.058
2011-06-24,21.1,41.933,11.0,1.72,29.275,62.049,60.72,0.056,0.04,0.05,-0.104,-0.011,0.036
2011-07-01,15.87,64.388,34.0,8.12,31.976,40.345,37.724,-0.015,-0.026,-0.064,-0.155,-0.061,0.019
2011-07-08,15.95,61.889,43.0,17.09,50.387,33.927,34.626,-0.021,0.001,-0.167,-0.133,-0.049,0.006
2011-07-15,19.53,48.859,32.0,10.06,53.933,46.248,46.279,0.022,-0.018,-0.085,-0.085,-0.021,0.028
2011-07-22,17.52,56.905,51.0,9.25,66.308,34.716,35.991,-0.039,-0.108,-0.164,-0.096,-0.022,0.004
2011-07-29,25.25,38.644,16.0,6.42,62.695,57.798,59.762,-0.072,-0.088,-0.064,-0.006,0.016,0.072
2011-08-05,32.0,22.098,5.0,-22.69,32.872,82.384,85.555,-0.017,-0.063,-0.028,0.052,0.121,0.162
2011-08-12,36.36,37.78,6.0,-11.35,21.405,80.867,85.327,-0.047,-0.002,-0.005,0.052,0.147,0.191
2011-08-19,43.05,32.482,6.0,-4.26,28.778,82.868,88.492,0.047,0.045,0.07,0.082,0.212,0.262
2011-08-26,35.59,44.334,12.0,-4.52,20.171,74.379,78.405,-0.002,-0.012,-0.001,-0.015,0.166,0.199
2011-09-02,33.92,44.524,26.0,6.28,22.19,67.187,70.672,-0.01,0.026,-0.043,0.06,0.144,0.197
2011-09-09,38.52,42.923,25.0,-10.07,25.311,74.936,79.922,0.054,-0.015,0.035,0.069,0.188,0.238
2011-09-16,30.98,54.171,38.0,-10.85,26.778,61.228,64.435,-0.065,-0.07,-0.012,-0.0,0.159,0.202
2011-09-23,41.25,38.994,28.0,-22.67,27.904,79.99,86.247,-0.004,0.017,0.104,0.103,0.246,0.282
2011-09-30,42.96,39.72,22.0,-14.28,4.175,83.475,89.057,0.021,0.082,0.108,0.112,0.254,0.277
2011-10-07,36.2,47.656,31.0,-10.48,-3.561,74.878,78.735,0.06,0.072,0.091,0.108,0.176,0.26
2011-10-14,28.24,58.437,41.0,3.41,0.0,58.329,59.573,0.011,0.049,0.022,0.056,0.136,0.176
2011-10-21,31.32,59.777,66.0,1.38,21.318,51.103,57.052,0.038,0.012,-0.037,0.062,0.108,0.158
2011-10-28,24.53,65.468,66.0,18.0,38.116,35.893,42.756,-0.025,-0.017,-0.07,0.021,0.094,0.099
2011-11-04,30.16,57.337,60.0,10.56,45.425,45.578,52.754,0.008,-0.03,0.004,0.075,0.088,0.113
2011-11-11,30.04,56.303,60.0,20.17,44.051,43.882,52.857,-0.038,-0.056,-0.03,0.069,0.053,0.073
2011-11-18,32.0,46.34,46.0,10.89,54.0,53.393,60.006,-0.019,0.034,0.021,0.117,0.083,0.144
2011-11-25,34.47,36.826,51.0,-5.56,34.772,66.873,73.056,0.074,0.083,0.092,0.184,0.15,0.217
2011-12-02,27.52,55.304,67.0,-6.38,30.022,50.624,55.891,0.009,-0.02,0.027,0.08,0.033,0.133
2011-12-09,26.38,54.98,65.0,3.81,34.8,46.869,51.726,-0.028,0.008,0.03,0.112,0.055,0.138
2011-12-16,24.29,46.156,60.0,6.54,35.694,49.926,54.005,0.037,0.047,0.078,0.152,0.113,0.177
2011-12-23,20.73,57.873,77.0,5.49,36.624,38.202,42.907,0.009,0.021,0.042,0.116,0.043,0.121
2011-12-30,23.4,54.2,75.0,9.773,43.561,39.888,46.478,0.018,0.029,0.053,0.128,0.086,0.16
2012-01-06,20.63,58.822,78.0,31.72,43.136,29.596,39.662,0.009,0.03,0.054,0.082,0.058,0.143
2012-01-13,20.91,61.97,83.0,31.96,49.341,25.921,36.784,0.021,0.019,0.048,0.062,0.05,0.142
2012-01-20,18.28,68.846,88.0,23.62,52.5,21.058,29.595,0.001,0.022,0.036,0.048,0.036,0.136
2012-01-27,18.53,67.792,82.0,29.487,56.333,20.73,30.163,0.022,0.02,0.042,0.066,0.053,0.141
2012-02-03,17.1,74.55,88.0,18.731,67.523,17.856,25.404,-0.002,0.012,-0.001,0.018,0.034,0.124
2012-02-10,20.79,67.837,83.0,31.456,72.659,18.364,29.636,0.014,0.019,0.04,0.008,0.047,0.132
2012-02-17,17.78,72.325,80.0,16.08,73.0,19.509,26.335,0.005,0.002,0.033,-0.048,0.042,0.104
2012-02-24,17.31,68.461,79.0,16.181,76.275,19.462,26.114,0.003,0.004,0.037,-0.033,0.027,0.11
2012-03-02,17.29,60.906,68.0,17.683,73.78,25.549,30.984,0.001,0.025,0.036,-0.067,0.022,0.125
2012-03-09,17.11,59.019,70.0,13.383,57.368,30.321,34.7,0.024,0.019,-0.009,-0.033,0.049,0.134
2012-03-16,14.47,67.314,77.0,18.41,71.789,18.747,24.315,-0.005,0.003,-0.01,-0.044,0.044,0.11
2012-03-23,14.82,58.724,71.0,14.57,68.641,26.082,30.283,0.008,-0.011,-0.018,-0.044,0.045,0.119
2012-03-30,15.5,57.72,63.0,16.99,71.971,27.398,31.288,-0.019,-0.028,-0.002,-0.033,0.023,0.108
2012-04-06,16.7,48.883,55.0,10.374,69.816,36.359,38.421,-0.02,-0.014,-0.02,-0.031,0.045,0.136
2012-04-13,19.55,43.622,38.0,-13.42,51.929,53.951,53.911,0.006,0.024,-0.023,-0.01,0.046,0.133
2012-04-20,17.44,47.771,35.0,-2.662,46.139,49.438,47.038,0.018,-0.007,-0.045,-0.012,0.057,0.145
2012-04-27,16.32,56.417,41.0,-9.756,48.307,44.455,42.708,-0.024,-0.036,-0.051,-0.012,0.007,0.128
2012-05-04,19.16,42.448,41.0,6.934,63.683,46.22,46.89,-0.011,-0.054,-0.061,0.016,0.035,0.193
2012-05-11,19.89,37.695,25.0,-16.667,64.209,58.113,57.655,-0.043,-0.026,-0.022,0.039,0.02,0.226
2012-05-18,25.1,20.959,12.0,-22.388,58.714,70.811,72.989,0.017,-0.013,0.048,0.095,0.071,0.278
2012-05-25,21.76,37.469,13.0,-8.203,31.78,66.332,65.7,-0.03,-0.007,0.002,0.071,0.062,0.255
2012-06-01,26.66,28.543,10.0,-14.008,28.651,76.243,78.338,0.037,0.051,0.068,0.095,0.103,0.259
2012-06-08,21.23,48.103,19.0,-18.301,49.321,58.452,58.357,0.013,0.007,0.012,0.085,0.07,0.216
2012-06-15,21.11,52.819,35.0,-1.754,43.629,49.81,48.571,-0.006,0.014,0.016,0.092,0.065,0.213
2012-06-22,18.11,49.637,33.0,-2.99,52.332,48.227,46.05,0.02,0.013,0.002,0.094,0.069,0.201
2012-06-29,17.08,58.856,53.0,-15.7,44.844,43.557,43.84,-0.007,-0.006,0.013,0.058,0.074,0.186
2012-07-06,17.1,55.213,51.0,-0.69,63.281,38.353,37.682,0.002,0.006,0.029,0.079,0.076,0.22
2012-07-13,16.74,52.96,45.0,-4.502,61.846,41.662,40.529,0.004,0.022,0.035,0.056,0.085,0.239
2012-07-20,16.27,53.134,51.0,-19.597,67.735,42.635,43.478,0.017,0.021,0.041,0.069,0.097,0.237
2012-07-27,16.7,59.034,61.0,-15.016,74.389,35.517,37.646,0.004,0.014,0.018,0.019,0.084,0.216
2012-08-03,15.64,57.949,63.0,-4.478,67.805,33.584,34.498,0.011,0.02,0.01,0.019,0.087,0.216
2012-08-10,14.74,64.636,70.0,9.118,70.753,24.209,27.092,0.009,0.004,0.02,-0.018,0.081,0.199
2012-08-17,13.45,68.161,79.0,8.772,76.259,18.71,22.417,-0.005,-0.008,0.029,-0.022,0.059,0.158
2012-08-24,15.18,60.38,70.0,16.084,69.205,25.22,29.685,-0.003,0.013,0.022,-0.009,0.073,0.159
2012-08-31,17.47,56.064,59.0,2.083,82.894,31.975,33.533,0.016,0.039,0.028,0.0,0.098,0.177
2012-09-07,14.38,69.951,83.0,0.0,77.426,19.639,22.388,0.019,0.015,0.012,-0.013,0.081,0.175
2012-09-14,14.51,76.985,93.0,3.472,72.994,17.726,21.865,-0.004,-0.017,-0.017,-0.024,0.063,0.177
2012-09-21,13.98,65.941,93.0,3.716,81.186,17.677,22.002,-0.013,0.001,-0.018,-0.023,0.07,0.159
2012-09-28,15.73,51.761,71.0,-0.361,69.75,33.724,35.699,0.014,-0.008,-0.02,0.015,0.083,0.176
2012-10-05,14.33,61.206,78.0,0.633,76.029,25.097,27.593,-0.022,-0.019,-0.045,0.0,0.091,0.134
2012-10-12,16.14,46.12,56.0,-8.273,64.594,42.847,43.462,0.003,-0.012,-0.051,0.031,0.079,0.205
2012-10-19,17.06,49.882,56.0,-15.888,65.375,43.37,44.943,-0.015,-0.003,-0.029,0.043,0.106,0.219
2012-10-26,17.81,42.451,40.0,-13.836,64.385,50.507,50.43,0.012,-0.026,0.003,0.061,0.131,0.249
2012-11-02,17.59,47.491,50.0,-5.246,75.113,41.536,41.858,-0.024,-0.038,-0.005,0.069,0.15,0.25
2012-11-09,18.61,38.787,39.0,-1.408,57.953,51.289,50.234,-0.014,0.019,0.035,0.101,0.196,0.284
2012-11-16,16.41,36.965,28.0,-20.0,67.22,55.623,54.51,0.034,0.036,0.064,0.112,0.227,0.317
2012-11-23,15.14,55.915,47.0,-4.965,64.2,38.287,36.771,0.005,0.006,0.012,0.062,0.178,0.281
2012-11-30,15.87,58.683,50.0,6.564,55.189,35.744,35.325,0.001,-0.002,0.033,0.087,0.152,0.272
2012-12-07,15.9,61.89,51.0,7.619,75.711,29.594,30.073,-0.003,0.009,0.03,0.095,0.147,0.275
2012-12-14,17.0,59.413,57.0,13.158,82.906,27.594,30.736,0.012,0.009,0.042,0.095,0.169,0.264
2012-12-21,17.84,62.501,56.0,21.6,80.187,25.284,30.086,-0.003,0.019,0.045,0.093,0.11,0.278
2012-12-28,22.72,46.646,66.0,14.179,88.103,34.968,42.351,0.042,0.049,0.071,0.12,0.152,0.313
2013-01-04,13.83,69.422,82.0,2.509,75.981,19.373,22.282,0.004,0.013,0.031,0.066,0.119,0.246
2013-01-11,13.36,67.538,85.0,19.527,83.267,13.667,20.194,0.009,0.019,0.032,0.055,0.143,0.236
2013-01-18,12.46,72.967,89.0,16.62,84.672,11.439,17.35,0.01,0.007,0.017,0.051,0.141,0.241
2013-01-25,12.89,78.531,91.0,28.07,86.384,8.141,16.651,0.007,0.01,-0.004,0.053,0.126,0.185
2013-02-01,12.9,76.733,88.0,23.743,104.25,7.107,14.951,0.003,0.004,0.018,0.067,0.13,0.151
2013-02-08,13.02,71.165,83.0,13.208,94.061,12.015,17.286,0.001,-0.02,0.023,0.076,0.114,0.186
2013-02-15,12.46,72.883,84.0,13.521,89.854,12.178,17.244,-0.021,0.004,0.019,0.097,0.09,0.211
2013-02-22,14.17,57.047,78.0,9.286,91.067,21.892,26.556,0.002,0.023,0.024,0.089,0.093,0.219
2013-03-01,15.36,57.158,60.0,-8.202,82.766,32.319,33.477,0.022,0.028,0.034,0.074,0.079,0.216
2013-03-08,12.59,68.153,82.0,-7.453,90.146,18.779,21.824,0.006,0.004,0.011,0.059,0.067,0.21
2013-03-15,11.3,71.288,77.0,13.39,85.638,14.125,18.098,-0.002,0.001,0.009,0.042,0.082,0.191
2013-03-22,13.57,60.425,69.0,5.611,79.769,24.753,26.726,0.003,0.004,0.014,0.023,0.098,0.193
2013-03-29,12.7,65.419,72.0,9.742,80.064,19.942,22.698,-0.01,0.013,0.016,0.028,0.083,0.184
2013-04-05,13.92,51.662,52.0,7.324,72.708,33.768,33.724,0.023,0.001,0.041,0.051,0.081,0.201
2013-04-12,12.06,64.216,57.0,-35.172,77.251,34.878,31.197,-0.021,-0.004,0.028,0.057,0.065,0.143
2013-04-19,14.97,48.732,41.0,-21.37,69.63,45.972,45.081,0.017,0.038,0.071,0.088,0.114,0.204
2013-04-26,13.61,57.57,53.0,-10.526,69.903,35.416,34.667,0.02,0.033,0.049,0.069,0.107,0.182
2013-05-03,12.85,64.218,64.0,-4.93,80.613,25.808,26.04,0.012,0.033,0.011,0.059,0.088,0.167
2013-05-10,12.59,69.326,77.0,13.357,79.106,16.198,20.217,0.021,0.01,-0.005,0.035,0.069,0.161
2013-05-17,12.45,72.845,91.0,9.148,84.232,12.988,17.594,-0.011,-0.016,-0.009,-0.007,0.074,0.131
2013-05-24,13.99,59.613,75.0,27.397,82.018,18.362,25.689,-0.006,-0.004,-0.037,0.008,0.089,0.159
2013-05-31,16.3,50.945,60.0,6.324,77.193,33.58,35.603,0.008,-0.002,-0.01,0.005,0.108,0.18
2013-06-07,15.14,54.437,40.0,-9.474,51.584,44.076,41.885,-0.01,-0.031,0.005,0.007,0.086,0.187
2013-06-14,17.15,49.933,29.0,-1.622,61.897,45.938,43.128,-0.021,-0.013,0.03,0.038,0.091,0.191
2013-06-21,18.9,41.341,19.0,7.491,51.525,53.28,52.354,0.009,0.03,0.063,0.074,0.136,0.232
2013-06-28,16.86,48.488,22.0,-4.893,34.214,54.208,50.56,0.021,0.047,0.05,0.053,0.146,0.22
2013-07-05,14.89,55.375,38.0,18.15,39.91,39.257,39.074,0.03,0.037,0.046,0.029,0.122,0.212
2013-07-12,13.84,66.904,61.0,30.638,47.078,23.587,28.199,0.007,0.007,0.006,0.007,0.097,0.177
2013-07-19,12.54,68.537,68.0,26.481,61.729,18.551,23.272,-0.0,0.01,-0.027,0.024,0.087,0.166
2013-07-26,12.72,63.691,64.0,22.559,87.497,17.73,22.069,0.011,-0.0,-0.021,0.036,0.053,0.17
2013-08-02,11.98,70.536,62.0,10.616,74.053,20.135,21.024,-0.011,-0.031,-0.041,0.027,0.019,0.134
2013-08-09,13.41,61.07,44.0,12.853,75.704,28.318,28.083,-0.021,-0.017,-0.004,0.033,0.064,0.145
2013-08-16,14.37,42.088,39.0,6.338,69.846,42.295,40.953,0.005,-0.014,0.03,0.081,0.112,0.191
2013-08-23,13.98,49.84,27.0,-13.9,34.765,52.616,48.615,-0.018,0.005,0.02,0.08,0.109,0.201
2013-08-30,17.01,39.185,20.0,2.795,46.923,54.903,52.174,0.024,0.04,0.038,0.106,0.148,0.226
2013-09-06,15.85,51.734,36.0,4.28,42.259,45.161,42.621,0.02,0.033,0.013,0.078,0.134,0.209
2013-09-13,14.16,62.234,48.0,20.93,66.75,27.243,28.986,0.013,0.002,0.013,0.052,0.101,0.175
2013-09-20,13.12,63.01,57.0,15.414,62.481,26.545,27.897,-0.011,-0.011,0.02,0.058,0.086,0.166
2013-09-27,15.46,54.065,41.0,5.442,80.466,34.785,33.925,-0.001,0.007,0.042,0.088,0.107,0.169
2013-10-04,16.74,54.939,34.0,7.77,73.133,37.547,36.671,0.008,0.032,0.046,0.081,0.091,0.162
2013-10-11,15.72,57.93,31.0,7.749,54.261,39.702,37.469,0.024,0.033,0.04,0.068,0.075,0.101
2013-10-18,13.04,65.202,56.0,21.359,82.045,20.193,23.051,0.009,0.01,0.027,0.057,0.077,0.091
2013-10-25,13.09,67.001,62.0,31.629,79.37,16.097,21.719,0.001,0.006,0.024,0.019,0.067,0.115
2013-11-01,13.28,63.523,67.0,23.49,94.593,15.962,21.359,0.005,0.021,0.019,-0.004,0.06,0.145
2013-11-08,12.9,59.321,68.0,23.676,84.808,19.502,24.744,0.016,0.019,0.018,0.028,0.072,0.151
2013-11-15,12.19,67.0,71.0,11.728,80.667,18.37,21.142,0.004,0.002,-0.01,0.017,0.042,0.135
2013-11-22,12.26,63.46,68.0,4.913,87.429,21.142,22.472,-0.002,0.002,0.016,0.022,0.058,0.147
2013-11-29,13.7,61.724,70.0,19.048,101.449,16.59,21.939,-0.0,-0.017,0.024,0.038,0.066,0.137
2013-12-06,13.79,59.808,63.0,15.094,94.749,21.051,24.533,-0.016,0.007,0.018,0.035,0.081,0.141
2013-12-13,15.76,46.303,38.0,16.265,100.693,32.868,34.691,0.024,0.037,0.041,0.055,0.094,0.121
2013-12-20,13.79,64.631,52.0,22.373,94.346,19.1,22.246,0.013,0.011,0.006,0.026,0.072,0.143
2013-12-27,12.46,70.392,72.0,36.517,98.944,7.01,15.311,-0.008,-0.012,-0.036,0.017,0.065,0.135
2014-01-03,13.76,60.963,66.0,13.821,95.032,20.114,23.756,0.006,0.004,-0.042,0.018,0.08,0.103
2014-01-10,12.14,66.66,66.0,18.617,92.274,15.461,19.171,-0.002,-0.033,-0.012,-0.014,0.073,0.101
2014-01-17,12.44,57.547,59.0,17.507,96.834,20.997,23.948,-0.031,-0.053,-0.005,0.018,0.073,0.1
2014-01-24,18.14,38.0,27.0,14.36,95.134,42.369,43.676,-0.004,0.004,0.031,0.041,0.105,0.149
2014-01-31,18.41,43.031,20.0,-0.575,70.941,50.019,47.973,0.008,0.031,0.051,0.055,0.08,0.134
2014-02-07,15.29,51.351,22.0,-8.511,50.972,49.208,45.69,0.023,0.028,0.039,0.045,0.075,0.139
2014-02-14,13.57,61.713,30.0,12.808,73.26,31.411,29.684,0.005,0.004,0.018,0.021,0.063,0.142
2014-02-21,14.68,63.41,48.0,19.4,75.948,25.57,27.466,0.013,0.023,0.012,0.031,0.085,0.149
2014-02-28,14.0,68.726,56.0,18.557,91.62,17.902,20.794,0.01,-0.01,0.007,0.034,0.074,0.139
2014-03-07,14.11,69.545,81.0,13.881,89.061,14.252,19.784,-0.02,-0.006,-0.018,0.038,0.069,0.107
2014-03-14,17.82,51.535,44.0,14.525,85.205,33.917,36.262,0.014,0.009,-0.006,0.052,0.078,0.13
2014-03-21,15.0,58.441,56.0,10.632,89.839,26.097,28.049,-0.005,-0.001,0.007,0.052,0.077,0.127
2014-03-28,14.41,52.314,36.0,2.55,91.123,34.503,32.513,0.004,-0.023,0.011,0.056,0.067,0.123
2014-04-04,13.96,54.141,49.0,8.571,91.432,29.1,29.416,-0.026,0.004,0.001,0.06,0.055,0.113
2014-04-11,17.03,38.952,21.0,-5.629,85.209,49.282,47.6,0.031,0.03,0.045,0.089,0.05,0.154
2014-04-18,13.36,52.911,28.0,-7.034,75.92,40.49,36.907,-0.001,0.009,0.011,0.061,-0.001,0.126
2014-04-25,14.06,50.604,35.0,8.479,76.576,36.734,35.259,0.01,0.008,0.026,0.062,0.047,0.132
2014-05-02,12.91,55.979,32.0,0.324,82.626,34.655,30.882,-0.001,-0.002,0.023,0.023,0.06,0.124
2014-05-09,12.92,54.228,42.0,-0.318,76.812,34.86,31.966,-0.0,0.012,0.038,0.028,0.081,0.121
2014-05-16,12.44,51.909,28.0,10.51,78.18,35.496,33.065,0.012,0.025,0.034,0.041,0.086,0.134
2014-05-23,11.36,58.186,37.0,4.037,67.229,34.052,30.644,0.013,0.027,0.026,0.046,0.08,0.107
2014-05-30,11.4,64.717,45.0,13.26,72.521,25.823,25.029,0.013,0.007,0.019,0.038,0.078,0.098
2014-06-06,10.73,73.59,81.0,17.284,90.865,11.306,16.711,-0.007,0.007,0.007,0.03,0.063,0.067
2014-06-13,12.18,62.596,85.0,23.438,87.301,13.511,20.577,0.014,0.013,0.019,0.026,0.051,0.077
2014-06-20,10.85,73.512,95.0,11.046,88.594,10.52,15.768,-0.001,0.008,0.011,0.024,0.05,0.082
2014-06-27,11.26,67.676,76.0,16.129,88.155,14.299,18.79,0.009,0.008,0.005,0.011,0.065,0.049
2014-07-04,10.32,73.871,86.0,16.119,85.477,11.675,17.092,-0.009,-0.004,-0.023,-0.02,0.037,0.042
2014-07-11,12.08,56.253,57.0,8.989,82.468,26.79,27.257,0.005,0.005,-0.016,-0.02,0.039,0.067
2014-07-18,12.06,54.982,46.0,3.884,81.914,30.998,29.041,0.0,-0.027,-0.003,-0.058,0.021,0.076
2014-07-25,12.69,53.652,34.0,-0.309,82.746,35.395,31.77,-0.027,-0.024,0.01,-0.014,0.04,0.045
2014-08-01,17.03,33.324,5.0,0.0,81.62,54.607,52.198,0.003,0.016,0.04,0.036,0.05,0.09
2014-08-08,15.77,44.173,10.0,-7.339,50.868,55.268,52.813,0.012,0.029,0.029,0.052,0.06,0.089
2014-08-15,13.15,53.21,14.0,12.853,50.612,43.081,40.944,0.017,0.025,0.022,0.043,0.074,0.075
2014-08-22,11.47,63.401,37.0,22.455,56.771,28.931,28.648,0.008,0.007,-0.003,0.032,0.064,-0.048
2014-08-29,12.09,68.129,41.0,32.692,78.843,18.858,21.554,-0.001,-0.01,-0.016,0.032,0.052,-0.016
2014-09-05,12.09,69.051,50.0,20.71,82.491,18.863,20.26,-0.011,0.001,-0.021,0.032,0.036,-0.043
2014-09-12,13.31,50.054,43.0,13.782,63.629,36.137,35.852,0.013,-0.001,-0.056,0.025,0.048,-0.016
2014-09-19,12.11,56.169,36.0,19.255,67.078,31.565,31.091,-0.014,-0.021,-0.053,0.025,0.047,-0.022
2014-09-26,14.85,44.1,13.0,13.605,59.756,47.033,46.279,-0.008,-0.039,-0.011,0.053,0.052,-0.051
2014-10-03,14.55,42.449,5.0,4.514,41.032,55.262,51.308,-0.031,-0.041,0.025,0.027,0.055,0.01
2014-10-10,21.24,32.324,1.0,8.896,33.139,66.386,65.126,-0.01,0.031,0.069,0.064,0.1,0.058
2014-10-17,21.99,38.457,7.0,8.967,9.974,67.271,66.671,0.041,0.07,0.082,0.072,0.112,0.078
2014-10-24,16.11,56.612,13.0,27.188,41.378,41.957,43.466,0.027,0.034,0.053,0.033,0.076,0.054
2014-10-31,14.03,65.77,32.0,28.302,74.784,25.133,26.741,0.007,0.011,0.024,0.016,0.035,0.043
2014-11-07,13.12,67.395,55.0,37.634,77.681,16.158,21.868,0.004,0.016,0.014,0.018,0.033,0.023
2014-11-14,13.31,66.957,53.0,38.621,85.432,15.116,21.042,0.012,0.007,-0.033,0.029,0.043,0.007
2014-11-21,12.9,72.836,59.0,25.294,72.064,18.107,21.693,-0.005,-0.002,0.009,0.024,0.029,0.011
2014-11-28,13.33,70.494,59.0,31.353,86.78,13.956,19.326,0.004,-0.032,0.006,0.019,0.02,0.006
2014-12-05,11.89,66.686,61.0,16.736,86.064,18.06,20.431,-0.035,-0.002,-0.024,-0.015,0.002,0.001
2014-12-12,21.08,39.664,31.0,22.68,89.012,41.981,46.245,0.034,0.044,0.004,0.036,0.047,0.01
2014-12-19,16.49,60.438,33.0,11.858,65.117,35.401,34.736,0.01,-0.033,-0.004,0.01,0.026,-0.024
2014-12-26,14.5,64.46,48.0,32.075,90.592,18.818,23.513,-0.033,-0.029,-0.041,-0.001,-0.015,-0.015
2015-01-02,17.79,54.246,37.0,32.433,95.863,27.332,32.658,-0.007,-0.019,-0.004,0.011,0.005,-0.022
2015-01-09,17.55,49.721,29.0,13.309,71.114,40.753,40.819,-0.012,0.006,0.012,0.023,0.027,-0.059
2015-01-16,20.95,45.902,26.0,24.611,87.126,39.664,43.519,0.019,0.001,0.04,0.04,0.054,-0.068
2015-01-23,16.66,53.078,31.0,6.349,89.012,36.2,35.228,-0.028,0.002,0.031,0.032,0.014,-0.085
2015-01-30,20.97,43.6,25.0,21.779,92.622,40.638,44.07,0.03,0.051,0.057,0.057,0.055,-0.028
2015-02-06,17.29,56.041,52.0,3.072,88.242,31.942,32.755,0.02,0.026,-0.006,0.029,0.011,-0.098
2015-02-13,14.69,62.844,73.0,19.672,84.054,19.17,24.962,0.006,0.01,-0.011,0.012,-0.003,-0.096
2015-02-20,14.3,65.979,80.0,29.139,87.811,12.806,21.341,-0.003,-0.018,-0.003,0.01,-0.035,-0.078
2015-02-27,13.34,60.42,74.0,25.075,99.226,14.833,21.804,-0.016,-0.024,-0.009,0.001,-0.056,-0.082
2015-03-06,15.2,45.621,58.0,16.447,92.151,30.333,34.174,-0.009,0.018,0.002,0.01,-0.058,-0.034
2015-03-13,16.0,44.054,39.0,6.189,65.679,43.347,42.443,0.027,0.004,0.021,0.02,-0.045,-0.016
2015-03-20,13.02,58.356,43.0,-4.321,65.679,35.895,33.057,-0.022,-0.013,-0.005,0.001,-0.071,-0.027
2015-03-27,15.07,48.098,36.0,14.05,84.321,35.567,35.967,0.01,0.015,0.026,0.02,-0.063,-0.003
2015-04-03,14.67,51.571,40.0,3.436,75.864,37.09,35.351,0.017,0.007,0.023,0.005,-0.069,-0.0
2015-04-10,12.58,58.701,56.0,4.556,86.726,26.38,26.105,-0.01,0.007,0.002,-0.012,-0.042,-0.029
2015-04-17,13.89,50.138,57.0,9.283,86.668,30.227,31.741,0.018,0.013,0.023,0.022,-0.028,0.006
2015-04-24,12.29,57.019,66.0,8.282,75.885,26.25,27.767,-0.004,-0.001,-0.006,-0.018,-0.031,-0.014
2015-05-01,12.7,53.001,61.0,8.885,90.597,26.459,28.061,0.004,0.007,0.001,-0.002,-0.009,-0.013
2015-05-08,12.86,54.47,58.0,0.216,80.304,30.664,29.865,0.003,0.005,-0.017,-0.018,-0.008,-0.027
2015-05-15,12.38,56.646,57.0,0.388,60.379,33.376,31.622,0.002,-0.005,-0.012,-0.015,-0.036,-0.026
